name,pref,review_score,review_num,status,url,address
豚男爵,茨城県,76.71,25,営業,https://ramendb.supleks.jp/s/106107.html,〒300-2633 茨城県つくば市遠東1371-1
麺勇軒,東京都,76.68,21,営業,https://ramendb.supleks.jp/s/93707.html,〒113-0034 東京都文京区湯島3-46-2 長谷部ビル1F
ラーメン大 名古屋店,愛知県,76.68,20,営業,https://ramendb.supleks.jp/s/25883.html,〒460-0003 愛知県名古屋市中区錦2-9-6 名和丸の内ビル1F
麺でる 相模原店,神奈川県,76.65,16,営業,https://ramendb.supleks.jp/s/109351.html,〒252-0239 神奈川県相模原市中央区中央6-13-6
らーめん つけ麺 油そば 郎郎郎 調布店,東京都,76.60,21,営業,https://ramendb.supleks.jp/s/81512.html,東京都調布市布田1-45-6  ライオンズマンション 1F
ラーメン異国龍,茨城県,76.58,15,営業,https://ramendb.supleks.jp/s/118387.html,〒305-0005 茨城県つくば市天久保2丁目20-7 レガートホソダ103号
らーめん 油そば 牛スタ 郎郎郎 橋本店,神奈川県,76.57,18,営業,https://ramendb.supleks.jp/s/99400.html,〒252-0143 神奈川県相模原市緑区橋本6-2-2
ら〜めんぎょうてん屋GOLD 東名厚木店,神奈川県,76.52,41,営業,https://ramendb.supleks.jp/s/87967.html,神奈川県厚木市岡田3-17-6
極太清流らーめん,京都府,76.51,14,営業,https://ramendb.supleks.jp/s/88690.html,〒600-8864 京都府京都市下京区七条御所ノ内南町89  八条ビル 1F
とぶよ～ラーメン,東京都,76.49,17,営業,https://ramendb.supleks.jp/s/110897.html,〒125-0062 東京都葛飾区青戸5-4-2
麺でる 戸越店,東京都,76.48,81,営業,https://ramendb.supleks.jp/s/28536.html,〒142-0041 東京都品川区戸越 5-18-11
ガツ盛リラーメン みちる屋 松戸店,千葉県,76.42,63,営業,https://ramendb.supleks.jp/s/8517.html,〒270-2231 千葉県松戸市稔台7-7-13
らーめん 豚島,東京都,76.36,9,営業,https://ramendb.supleks.jp/s/122460.html,〒152-0035 東京都目黒区自由が丘2-14-2 モンシャテーヌ自由が丘1F
幻の中華そば加藤屋  四条にぼ次朗,京都府,76.35,29,営業,https://ramendb.supleks.jp/s/54996.html,〒600-8492 京都府京都市下京区月鉾町59-3
麺でる 南大沢店,東京都,76.34,22,営業,https://ramendb.supleks.jp/s/66816.html,〒192-0364 東京都八王子市南大沢2-213-9
ラーメン大大,茨城県,76.32,66,営業,https://ramendb.supleks.jp/s/60462.html,〒312-0012 茨城県ひたちなか市馬渡2561-15
ラーメン麺徳 東上野店,東京都,76.28,143,営業,https://ramendb.supleks.jp/s/6197.html,〒110-0015 東京都台東区東上野5-24-11
ラーメン 松信,千葉県,76.26,72,営業,https://ramendb.supleks.jp/s/8551.html,千葉県佐倉市鏑木町491-2
ラーメン豚山 中野店,東京都,76.24,17,営業,https://ramendb.supleks.jp/s/118221.html,〒164-0001 東京都中野区中野5-54-4
どてちん,千葉県,76.18,77,営業,https://ramendb.supleks.jp/s/10532.html,〒286-0041 千葉県成田市飯田町161-11
どてちん,千葉県,76.18,77,営業,https://ramendb.supleks.jp/s/10532.html,〒286-0041 千葉県成田市飯田町161-11
ラーメン二九六,千葉県,76.17,11,営業,https://ramendb.supleks.jp/s/112922.html,〒277-0871 千葉県柏市若柴184番地2 中央311街区 柏の葉かけだし横丁 店舗9
ラーメン荘 地球規模で考えろ 伏見本店,京都府,76.13,55,営業,https://ramendb.supleks.jp/s/19155.html,〒612-0085 京都府京都市伏見区撞木町1153-9
神勝軒 下永谷店,神奈川県,76.13,33,営業,https://ramendb.supleks.jp/s/53814.html,〒233-0016 神奈川県横浜市港南区下永谷3-28-13
にぼ次朗 新大阪店,大阪府,76.11,38,営業,https://ramendb.supleks.jp/s/66679.html,〒532-0011 大阪府大阪市淀川区西中島5-7-25
ら～めん ぎょうてん屋 GOLD 綾瀬店,神奈川県,76.06,24,営業,https://ramendb.supleks.jp/s/76058.html,〒252-1103 神奈川県綾瀬市深谷3897-1
らーめん次郎冠者 上阿原店,山梨県,76.05,26,営業,https://ramendb.supleks.jp/s/79940.html,〒400-0814 山梨県甲府市上阿原町312-6
ラーメン豚山 元住吉店,神奈川県,76.03,13,営業,https://ramendb.supleks.jp/s/118996.html,〒211-0025 神奈川県川崎市中原区木月2-5-2
ぶた金ラーメン,岐阜県,75.98,33,営業,https://ramendb.supleks.jp/s/74322.html,岐阜県多治見市宝町8-1-1 サンあがた1F
らーめん大 中野店,東京都,75.98,27,営業,https://ramendb.supleks.jp/s/56357.html,東京都中野区新井2-10-9
優勝軒 草加店,埼玉県,75.91,19,営業,https://ramendb.supleks.jp/s/88310.html,埼玉県草加市北谷1-2-17
豚の穴,千葉県,75.88,13,営業,https://ramendb.supleks.jp/s/111053.html,〒299-4612 千葉県いすみ市岬町江場土2217-2
ジャンクガレッジ 和光市駅南口店,埼玉県,75.84,12,営業,https://ramendb.supleks.jp/s/116334.html,〒351-0114 埼玉県和光市本町9-40 志幸36SORAN101
麺とび六方 長野店,長野県,75.79,21,営業,https://ramendb.supleks.jp/s/114387.html,〒380-0911 長野県長野市稲葉中千田2567-1
どてちん 習志野店,千葉県,75.78,79,営業,https://ramendb.supleks.jp/s/89927.html,〒274-0071 千葉県船橋市習志野5-6-38
優勝軒 上尾店,埼玉県,75.74,30,営業,https://ramendb.supleks.jp/s/32937.html,埼玉県上尾市栄町1-10
優勝軒 日立店,茨城県,75.69,27,営業,https://ramendb.supleks.jp/s/118086.html,〒319-1221 茨城県日立市大甕町4-23-24
ダントツラーメン 高松一番店,香川県,75.69,20,営業,https://ramendb.supleks.jp/s/22393.html,香川県高松市兵庫町9-4
七人の侍,東京都,75.67,175,営業,https://ramendb.supleks.jp/s/212.html,〒170-0013 東京都豊島区東池袋2-57-2
ラーメン長嶋,群馬県,75.65,36,営業,https://ramendb.supleks.jp/s/91272.html,〒373-0851 群馬県太田市飯塚町1432
極太濁流ラーメン ら・けいこ 東片端店,愛知県,75.61,32,営業,https://ramendb.supleks.jp/s/11809.html,愛知県名古屋市東区東片端町35 第二加藤ビル1F
極太濁流ラーメン ら・けいこ 東片端店,愛知県,75.61,32,営業,https://ramendb.supleks.jp/s/11809.html,愛知県名古屋市東区東片端町35 第二加藤ビル1F
麺屋 味方,東京都,95.43,146,営業,https://ramendb.supleks.jp/s/109708.html,〒105-0004 東京都港区新橋4-6-10
らーめん陸,東京都,95.23,536,営業,https://ramendb.supleks.jp/s/3478.html,〒156-0053 東京都世田谷区桜 3-8-13 パレス馬事公苑101号
ラーメン燈郎,東京都,95.23,939,営業,https://ramendb.supleks.jp/s/33654.html,〒124-0023 東京都葛飾区東新小岩1-1-1 トラスト新小岩101
ラーメン二郎 中山駅前店,神奈川県,95.18,638,営業,https://ramendb.supleks.jp/s/30935.html,〒226-0014 神奈川県横浜市緑区台村町 309-1 土井ビル1F
ラーメン二郎 越谷店,埼玉県,95.18,131,営業,https://ramendb.supleks.jp/s/115782.html,〒343-0024 埼玉県越谷市越ヶ谷2-3-7
ラーメン二郎 湘南藤沢店,神奈川県,95.09,486,営業,https://ramendb.supleks.jp/s/25545.html,〒251-0053 神奈川県藤沢市本町1丁目10-14
麺屋 桐龍,埼玉県,94.85,"1,207",営業,https://ramendb.supleks.jp/s/54089.html,埼玉県川口市戸塚3-36-18
蓮爾 新町一丁目店,東京都,94.83,130,営業,https://ramendb.supleks.jp/s/86104.html,〒154-0012 東京都世田谷区駒沢4-29-13 ケー・テー駒沢1階
ラーメン二郎 千住大橋駅前店,東京都,94.83,661,営業,https://ramendb.supleks.jp/s/19341.html,〒120-0038 東京都足立区千住橋戸町 10-8
ラーメン英二,東京都,94.75,164,営業,https://ramendb.supleks.jp/s/72958.html,〒183-0057 東京都府中市晴見町3-1-5
用心棒,東京都,94.53,558,営業,https://ramendb.supleks.jp/s/19498.html,〒101-0051 東京都千代田区神田神保町2-2-21
ラーメン二郎 環七新新代田店,東京都,94.53,470,営業,https://ramendb.supleks.jp/s/75362.html,〒155-0033 東京都世田谷区代田5-29-5
ラーメン二郎 仙台店,宮城県,94.26,151,営業,https://ramendb.supleks.jp/s/53010.html,〒980-0822 宮城県仙台市青葉区立町2-8
ラーメン二郎 川越店,埼玉県,94.17,260,営業,https://ramendb.supleks.jp/s/97949.html,〒350-1126 埼玉県川越市旭町1-4-15
ラーメン富士丸 神谷本店,東京都,94.06,349,営業,https://ramendb.supleks.jp/s/1954.html,〒115-0043 東京都北区神谷3-29-11
ラーメン二郎 茨城守谷店,茨城県,94.06,729,営業,https://ramendb.supleks.jp/s/19956.html,〒302-0124 茨城県守谷市美園4-1-5 美園ビル1F
ジャンプ,埼玉県,93.89,411,営業,https://ramendb.supleks.jp/s/66297.html,〒344-0064 埼玉県春日部市南5-1-56
ラーメン二郎 新潟店,新潟県,93.57,82,営業,https://ramendb.supleks.jp/s/86798.html,〒950-0088 新潟県新潟市中央区万代5-2-8
ラーメン一心,埼玉県,93.50,384,営業,https://ramendb.supleks.jp/s/80695.html,〒355-0035 埼玉県東松山市古凍868-8
ラーメン二郎 品川店,東京都,93.40,542,営業,https://ramendb.supleks.jp/s/338.html,〒140-0001 東京都品川区北品川1-18-5
ラーメン二郎 品川店,東京都,93.40,542,営業,https://ramendb.supleks.jp/s/338.html,〒140-0001 東京都品川区北品川1-18-5
らーめんバリ男 大門店,東京都,75.57,13,営業,https://ramendb.supleks.jp/s/111966.html,〒105-0012 東京都港区芝大門2-1-8  芝大門マンション 1F
魔界ラーメン月光,宮城県,75.56,20,営業,https://ramendb.supleks.jp/s/69403.html,〒981-0952 宮城県仙台市青葉区中山8-22-18
えぼし麺 菜良,神奈川県,75.52,115,営業,https://ramendb.supleks.jp/s/18973.html,〒253-0055 神奈川県茅ヶ崎市中海岸1-1-66
地鶏ラーメン 赤大屋,栃木県,75.50,24,営業,https://ramendb.supleks.jp/s/99316.html,〒329-1225 栃木県塩谷郡高根沢町石末2258-5
らーめん処 潤 三条店,新潟県,75.49,12,営業,https://ramendb.supleks.jp/s/18221.html,〒955-0046 新潟県三条市興野1-16-20
にぼ神 角ふじ,群馬県,75.49,48,営業,https://ramendb.supleks.jp/s/71916.html,群馬県前橋市小島田町27-3
麺屋 心,埼玉県,75.48,21,営業,https://ramendb.supleks.jp/s/77464.html,埼玉県川口市前川1-1-11  イオンモール川口前川店 1F
信濃神麺 烈士洵名 長野店,長野県,75.47,37,営業,https://ramendb.supleks.jp/s/15063.html,〒381-0044 長野県長野市中越2-36-24
一麺惚 守護神,茨城県,75.42,11,営業,https://ramendb.supleks.jp/s/99310.html,〒309-1116 茨城県筑西市横塚913-1
麺屋 神やぐら,石川県,75.40,50,営業,https://ramendb.supleks.jp/s/24053.html,〒920-0036 石川県金沢市元菊町17-13
大勝軒直伝 金太郎,神奈川県,75.38,106,営業,https://ramendb.supleks.jp/s/20475.html,〒252-0216 神奈川県相模原市中央区清新7-1-1
ラーメン豚力,東京都,75.35,45,営業,https://ramendb.supleks.jp/s/30179.html,〒165-0031 東京都中野区上鷺宮5-8-8
ジャンクガレッジ 越生店,埼玉県,75.32,22,営業,https://ramendb.supleks.jp/s/110401.html,〒350-0415 埼玉県入間郡越生町上野1055-2-2
ラーメン イエロー,新潟県,75.28,12,営業,https://ramendb.supleks.jp/s/62776.html,〒950-2037 新潟県新潟市西区大野186-1
中華そば 秀,茨城県,75.24,48,営業,https://ramendb.supleks.jp/s/56445.html,〒306-0126 茨城県古河市諸川1114-3
麺屋㐂龍,神奈川県,75.07,8,営業,https://ramendb.supleks.jp/s/101929.html,〒211-0025 神奈川県川崎市中原区木月2-11-26
北青山,千葉県,75.06,49,営業,https://ramendb.supleks.jp/s/16532.html,〒287-0036 千葉県香取市観音811
伏竜 北本店,埼玉県,75.05,14,営業,https://ramendb.supleks.jp/s/112976.html,〒364-0002 埼玉県北本市宮内1-72
らーめん じろきん,栃木県,75.03,37,営業,https://ramendb.supleks.jp/s/96956.html,〒321-0961 栃木県宇都宮市今泉新町200
ラーメン☆ビリープラス,宮城県,75.01,12,営業,https://ramendb.supleks.jp/s/111708.html,〒980-0021 宮城県仙台市青葉区中央2-6-34
ラーメン☆ビリープラス,宮城県,75.01,12,営業,https://ramendb.supleks.jp/s/111708.html,〒980-0021 宮城県仙台市青葉区中央2-6-34
らーめん一条,東京都,74.96,14,営業,https://ramendb.supleks.jp/s/75004.html,東京都新宿区西早稲田1-8-20 高橋ビル1F
ラッキー食堂まとや 千曲店,長野県,74.94,49,営業,https://ramendb.supleks.jp/s/70520.html,長野県千曲市打沢27‐8
ラーメン豚山 大船店,神奈川県,74.94,18,営業,https://ramendb.supleks.jp/s/114398.html,〒247-0056 神奈川県鎌倉市大船1-8-15
らーめんコジマル 東金店,千葉県,74.94,14,営業,https://ramendb.supleks.jp/s/116103.html,〒289-1326 千葉県山武市成東1563-1
J郎麺,神奈川県,74.81,21,営業,https://ramendb.supleks.jp/s/75058.html,〒227-0034 神奈川県横浜市青葉区桂台1-3-10
立川マシマシ 栄住吉店,愛知県,74.81,8,営業,https://ramendb.supleks.jp/s/105805.html,〒460-0008 愛知県名古屋市中区栄3丁目10-18
神豚,千葉県,74.79,15,営業,https://ramendb.supleks.jp/s/117566.html,〒276-0008 千葉県八千代市神久保75-14
醤油らーめん きび太郎,東京都,74.78,64,営業,https://ramendb.supleks.jp/s/50892.html,〒111-0032 東京都台東区浅草2-13-3 都ビル1F
熊谷肉飯店,埼玉県,74.78,9,営業,https://ramendb.supleks.jp/s/100251.html,〒360-0037 埼玉県熊谷市筑波2-90
ラーメン荘 これが好きだから,兵庫県,74.67,31,営業,https://ramendb.supleks.jp/s/53230.html,兵庫県西宮市津門稲荷町5-3 水野ビル1階
立川マシマシ 東金市役所ご近所店,千葉県,74.65,10,営業,https://ramendb.supleks.jp/s/116513.html,〒283-0068 千葉県東金市東岩崎1-15 1F
ダントツラーメン 岡山一番店,岡山県,74.63,1,営業,https://ramendb.supleks.jp/s/100706.html,〒700-0022 岡山県岡山市北区岩田町7-116
G麺ふじもり 三島店,静岡県,74.60,20,営業,https://ramendb.supleks.jp/s/52257.html,〒411-0036 静岡県三島市一番町9-41
ラーメン すけがわ,千葉県,74.59,18,営業,https://ramendb.supleks.jp/s/110715.html,〒274-0824 千葉県船橋市前原東1丁目9番1号
野郎ラーメン 川崎東口店,神奈川県,74.55,17,営業,https://ramendb.supleks.jp/s/75575.html,神奈川県川崎市川崎区砂子2-6-23 雨澤ビル1F
濃厚らーめんガツリ,千葉県,74.54,47,営業,https://ramendb.supleks.jp/s/20016.html,千葉県印旛郡酒々井町中川119
らーめん大 東小金井店,東京都,74.50,60,営業,https://ramendb.supleks.jp/s/17648.html,東京都小金井市東町4-38-26
ジャンクガレッジ 大宮2号店,埼玉県,74.49,13,営業,https://ramendb.supleks.jp/s/113047.html,〒330-0802 埼玉県さいたま市大宮区宮町2-4
無鉄砲しゃばとん,奈良県,74.48,29,営業,https://ramendb.supleks.jp/s/30479.html,〒630-8041 奈良県奈良市六条町124-1
ラーメン梅 梅島店,東京都,74.47,39,営業,https://ramendb.supleks.jp/s/54903.html,〒121-0816 東京都足立区梅島3-8-11
ラーメン梅 梅島店,東京都,74.47,39,営業,https://ramendb.supleks.jp/s/54903.html,〒121-0816 東京都足立区梅島3-8-11
天高く翔べ! 22号店,愛知県,74.46,19,営業,https://ramendb.supleks.jp/s/33426.html,〒491-0822 愛知県一宮市丹陽町伝法寺才勝456-2
麺屋 本日も晴天です,千葉県,74.37,17,営業,https://ramendb.supleks.jp/s/92500.html,〒272-0143 千葉県市川市相之川3-1-26
ラーメン荘 夢を語れ,京都府,74.37,104,営業,https://ramendb.supleks.jp/s/8549.html,〒606-8112 京都府京都市左京区一乗寺西杉ノ宮町48-1
麺屋 三郎,愛知県,74.34,20,営業,https://ramendb.supleks.jp/s/76431.html,愛知県一宮市三条字四反田79-5
自家製太麺 ドカ盛 マッチョ 難波千日前店,大阪府,74.33,51,営業,https://ramendb.supleks.jp/s/28573.html,〒542-0073 大阪府大阪市中央区日本橋2-7-22
ジャンクガレッジ ふじみ野駅前店,埼玉県,74.32,16,営業,https://ramendb.supleks.jp/s/112995.html,〒354-0035 埼玉県富士見市ふじみ野西1-20-2 パレットふじみ野104号室
麺屋 もりの,千葉県,74.31,14,営業,https://ramendb.supleks.jp/s/119105.html,〒273-0042 千葉県船橋市前貝塚町565-13
ラーメン伝次平,群馬県,74.31,13,営業,https://ramendb.supleks.jp/s/121868.html,〒370-0069 群馬県高崎市飯塚町348-2
獅子王,群馬県,74.31,94,営業,https://ramendb.supleks.jp/s/6934.html,〒370-0074 群馬県高崎市下小鳥町67-5
剛田製麺店 前橋店,群馬県,74.28,25,営業,https://ramendb.supleks.jp/s/76816.html,〒379-2154 群馬県前橋市天川大島町1-13-14
金町角ふじ,東京都,74.23,22,営業,https://ramendb.supleks.jp/s/74970.html,〒125-0042 東京都葛飾区金町5-24-17
新潟発祥 なおじ 足立六町店,東京都,74.21,16,営業,https://ramendb.supleks.jp/s/105584.html,〒121-0072 東京都足立区保塚町12-17
東葛MARUKAKU 南柏店,千葉県,74.16,59,営業,https://ramendb.supleks.jp/s/22886.html,〒277-0074 千葉県柏市今谷上町71
ラーメン107,神奈川県,74.16,32,営業,https://ramendb.supleks.jp/s/67388.html,神奈川県川崎市中原区新城3-13-1
ゴル麺 用田店,神奈川県,74.16,11,営業,https://ramendb.supleks.jp/s/65999.html,〒252-0821 神奈川県藤沢市用田611-1
jun-pey ra-men 成瀬本店,東京都,74.14,94,営業,https://ramendb.supleks.jp/s/2805.html,〒194-0044 東京都町田市成瀬1-4-2
勝神角ふじ,茨城県,74.12,90,営業,https://ramendb.supleks.jp/s/7623.html,〒301-0855 茨城県龍ヶ崎市藤ヶ丘1-3-9
横浜家系ラーメン 肉そば家 練馬店,東京都,74.05,9,営業,https://ramendb.supleks.jp/s/74499.html,東京都練馬区練馬1-18-2
山勝軒,千葉県,74.04,8,営業,https://ramendb.supleks.jp/s/89646.html,〒270-0163 千葉県流山市南流山7-7-12
松壱家 藤沢本店,神奈川県,73.98,65,営業,https://ramendb.supleks.jp/s/1896.html,〒251-0052 神奈川県藤沢市藤沢991-20
松壱家 藤沢本店,神奈川県,73.98,65,営業,https://ramendb.supleks.jp/s/1896.html,〒251-0052 神奈川県藤沢市藤沢991-20
ラーメン無限大 津田沼店,千葉県,73.97,94,営業,https://ramendb.supleks.jp/s/10418.html,〒274-0825 千葉県船橋市前原西2-4-10
まぜそば(麺)マゼロー 小岩店,東京都,73.92,17,営業,https://ramendb.supleks.jp/s/117409.html,〒133-0056 東京都江戸川区南小岩8-14-7 第2杉浦ビルディング
ぶんぶんまる,埼玉県,73.91,10,営業,https://ramendb.supleks.jp/s/114038.html,〒363-0024 埼玉県桶川市鴨川2-4-5
男気らーめんアカギ,群馬県,73.81,35,営業,https://ramendb.supleks.jp/s/53253.html,〒376-0026 群馬県桐生市清瀬町3-26 モダンピース1F
らーめんもりかわ,広島県,73.81,41,営業,https://ramendb.supleks.jp/s/19054.html,〒732-0802 広島県広島市南区大州四丁目11-30
野郎ラーメン 浅草橋店,東京都,73.79,28,営業,https://ramendb.supleks.jp/s/71895.html,〒111-0053 東京都台東区浅草橋1-23-2
麺屋じゃいあん 花小金井店,東京都,73.78,10,営業,https://ramendb.supleks.jp/s/112371.html,〒187-0002 東京都小平市花小金井1-1-10  K＆Kビル 1F
ラーメンフクロウ,大阪府,73.74,4,営業,https://ramendb.supleks.jp/s/121278.html,〒543-0024 大阪府大阪市天王寺区舟橋町15-24
野郎ラーメン 高田馬場店,東京都,73.71,15,営業,https://ramendb.supleks.jp/s/71877.html,〒169-0075 東京都新宿区高田馬場4-8-7 いちかわ書店ビル1F
二郎系ラーメン 麺屋 春爛漫,愛知県,73.71,37,営業,https://ramendb.supleks.jp/s/30505.html,〒486-0916 愛知県春日井市八光町2-20
鹿粋軒,埼玉県,73.70,11,営業,https://ramendb.supleks.jp/s/118386.html,埼玉県秩父郡小鹿野町小鹿野2806
ブタキング 札幌環状店,北海道,73.67,26,営業,https://ramendb.supleks.jp/s/27917.html,〒007-0861 北海道札幌市東区伏古1条5丁目6-13
DEBU SOBA REPUBLIC,愛知県,73.66,28,営業,https://ramendb.supleks.jp/s/26703.html,愛知県西春日井郡豊山町大字豊場字八反121 北部市場総合食品ビル1F
ラーメンだるま 小倉店,福岡県,73.49,15,営業,https://ramendb.supleks.jp/s/95581.html,〒802-0002 福岡県北九州市小倉北区京町1丁目6-11
ラーメン赤沼,群馬県,73.48,12,営業,https://ramendb.supleks.jp/s/122797.html,〒370-0046 群馬県高崎市江木町624-33
麺屋 狼,埼玉県,73.45,19,営業,https://ramendb.supleks.jp/s/80753.html,〒350-0463 埼玉県入間郡毛呂山町前久保南3丁目5-2
今を粋ろ 鳥大前店,鳥取県,73.45,6,営業,https://ramendb.supleks.jp/s/76300.html,鳥取県鳥取市湖山町西1-706
我一豚 ガチブタ,岐阜県,73.38,19,営業,https://ramendb.supleks.jp/s/32818.html,岐阜県大垣市中川町1-732-3
らーめん志恩,茨城県,73.35,12,営業,https://ramendb.supleks.jp/s/114254.html,〒305-0005 茨城県つくば市つくば市天久保3-11-1 千川ハイツ1F西側
らーめん大 五反田店,東京都,73.28,82,営業,https://ramendb.supleks.jp/s/29533.html,東京都品川区西五反田2-10-8 ドルミ五反田ドゥメゾン1F
らーめん大 五反田店,東京都,73.28,82,営業,https://ramendb.supleks.jp/s/29533.html,東京都品川区西五反田2-10-8 ドルミ五反田ドゥメゾン1F
ラーメン二星,高知県,73.24,9,営業,https://ramendb.supleks.jp/s/72951.html,高知県高知市愛宕町2-16-16  1F
豚のさんぽ,長野県,73.19,57,営業,https://ramendb.supleks.jp/s/20091.html,〒398-0002 長野県大町市仁科町3168-8
幻の中華そば加藤屋 にぼ次朗,滋賀県,73.19,50,営業,https://ramendb.supleks.jp/s/23185.html,〒525-0059 滋賀県草津市野路1丁目3-9
ラーメン・つけ麺 笑福 梅田店,大阪府,73.15,8,営業,https://ramendb.supleks.jp/s/95107.html,〒530-0001 大阪府大阪市北区梅田1-1-3 大阪駅前第3ビルB2F
麺とび六方,長野県,73.14,88,営業,https://ramendb.supleks.jp/s/14652.html,〒399-0038 長野県松本市小屋南1-42-6
ラーメン豚山 平塚店,神奈川県,73.13,15,営業,https://ramendb.supleks.jp/s/113943.html,〒254-0043 神奈川県平塚市紅谷町1-9
山勝角ふじ 新松戸店,千葉県,73.12,169,営業,https://ramendb.supleks.jp/s/1373.html,〒270-0034 千葉県松戸市新松戸3-420-2
ながた,東京都,73.09,16,営業,https://ramendb.supleks.jp/s/106552.html,〒158-0096 東京都世田谷区玉川台2‐22‐17
つけ麺・ラーメン フジヤマ55 小倉エキナカひまわりプラザ店,福岡県,73.08,9,営業,https://ramendb.supleks.jp/s/94039.html,〒802-0001 福岡県北九州市小倉北区浅野1-1-1  小倉エキナカひまわりプラザ 2F
麺屋 登夢道 茅ヶ崎本店,神奈川県,73.08,26,営業,https://ramendb.supleks.jp/s/74098.html,〒253-0001 神奈川県茅ヶ崎市赤羽根95-2
ラッキー食堂 まとや,長野県,73.05,37,営業,https://ramendb.supleks.jp/s/12945.html,長野県長野市大字鶴賀南千歳町876-13
麺家 大須賀 台新店,福島県,73.04,27,営業,https://ramendb.supleks.jp/s/12533.html,〒963-8852 福島県郡山市台新1丁目31-10 台新ビル101
ラーメン ぬま屋,福島県,72.99,20,営業,https://ramendb.supleks.jp/s/32018.html,〒960-8068 福島県福島市太田町38-22
ラーメンパンチ,宮城県,72.98,13,営業,https://ramendb.supleks.jp/s/96879.html,〒980-0811 宮城県仙台市青葉区一番町4-3-5
中華 珍來,東京都,72.98,7,営業,https://ramendb.supleks.jp/s/82510.html,〒173-0004 東京都板橋区板橋1-51-5
ラーメン大 ○虎,千葉県,72.97,18,営業,https://ramendb.supleks.jp/s/58805.html,千葉県習志野市大久保1-18-12
麺処 湊生,群馬県,72.97,151,営業,https://ramendb.supleks.jp/s/56085.html,〒370-0849 群馬県高崎市八島町32-7 三笠第三ビル1F
自家製麺 まさき,東京都,72.92,8,営業,https://ramendb.supleks.jp/s/123368.html,〒196-0031 東京都昭島市福島町1011-13
らーめん 大山 水戸店,茨城県,72.91,48,営業,https://ramendb.supleks.jp/s/33982.html,〒300-0015 茨城県水戸市宮町1-7-31 エクセルみなみ4階
山勝角ふじ 京成大久保店,千葉県,72.90,20,営業,https://ramendb.supleks.jp/s/59140.html,〒275-0011 千葉県習志野市大久保1-16-18 グレミオビル2F
山勝角ふじ 京成大久保店,千葉県,72.90,20,営業,https://ramendb.supleks.jp/s/59140.html,〒275-0011 千葉県習志野市大久保1-16-18 グレミオビル2F
自家製麺 キリンジ,宮城県,72.86,97,営業,https://ramendb.supleks.jp/s/9775.html,宮城県仙台市青葉区二日町15-15  第2石原ビル1F
麺や とら,東京都,72.85,36,営業,https://ramendb.supleks.jp/s/56732.html,東京都豊島区西池袋3-19-5 寿マンション1F
豚麺 アジト,愛媛県,72.76,0,営業,https://ramendb.supleks.jp/s/122934.html,〒790-0964 愛媛県松山市中村3-2-8
麺屋 臥竜,神奈川県,72.74,9,営業,https://ramendb.supleks.jp/s/105723.html,〒231-0066 神奈川県横浜市中区日の出町1-101  第十旭ビル1F
野郎ラーメン 三軒茶屋店,東京都,72.73,16,営業,https://ramendb.supleks.jp/s/72221.html,東京都世田谷区太子堂4-24-16
札幌熟成味噌らーめん 匠神 大宮店,埼玉県,72.70,35,営業,https://ramendb.supleks.jp/s/23705.html,〒331-0048 埼玉県さいたま市西区清河寺1233-15
ラーメン新天地,千葉県,72.62,55,営業,https://ramendb.supleks.jp/s/21411.html,〒272-0023 千葉県市川市南八幡5-12-16
バカ盛りらーめん タブー(TABOO),静岡県,72.60,10,営業,https://ramendb.supleks.jp/s/62027.html,〒410-0312 静岡県沼津市原1546-1
踊ろうサンダーバード,岩手県,72.55,12,営業,https://ramendb.supleks.jp/s/52502.html,〒020-0115 岩手県盛岡市館向町3-6 太陽リーハA棟
らーめん 蓮,福島県,72.53,29,営業,https://ramendb.supleks.jp/s/55779.html,〒960-2155 福島県福島市上名倉字西田29-2
ら〜めん ぽっぽっ屋 晴海トリトン店,東京都,72.53,88,営業,https://ramendb.supleks.jp/s/2680.html,〒104-0053 東京都中央区晴海1-8-16 晴海トリトン3F
連,東京都,72.52,34,営業,https://ramendb.supleks.jp/s/27073.html,〒143-0014 東京都大田区大森中2-2-1 大森中2丁目市街地住宅102号
ミゾグチヤ,愛知県,72.46,6,営業,https://ramendb.supleks.jp/s/81596.html,〒465-0021 愛知県名古屋市名東区猪子石2-501
175°DENO ～担担麺～,北海道,72.44,10,営業,https://ramendb.supleks.jp/s/66975.html,北海道札幌市中央区南1条西6-20 KYビル 1F
周旋人,愛媛県,72.42,4,営業,https://ramendb.supleks.jp/s/114516.html,〒790-0866 愛媛県松山市永木町2-3-19 佐川ビル1階
らーめん大森,東京都,72.40,25,営業,https://ramendb.supleks.jp/s/27403.html,東京都品川区南大井3-31-15
麺でる 川崎店808ism,神奈川県,72.40,11,営業,https://ramendb.supleks.jp/s/118887.html,〒212-0004 神奈川県川崎市幸区小向西町3-56-1
らぅめん福助,長野県,72.32,30,営業,https://ramendb.supleks.jp/s/15440.html,長野県千曲市桜堂字西沖345-3
あいすべきものすべてに,大阪府,72.30,18,営業,https://ramendb.supleks.jp/s/102262.html,〒577-0066 大阪府東大阪市高井田本通7-2-6
立川マシマシ 古河125号店,茨城県,72.29,9,営業,https://ramendb.supleks.jp/s/119880.html,〒306-0233 茨城県古河市西牛谷276
立川マシマシ 古河125号店,茨城県,72.29,9,営業,https://ramendb.supleks.jp/s/119880.html,〒306-0233 茨城県古河市西牛谷276
